0.0207,0.0157,-0.0184,0.0245,0.0141,-0.0191,0.0338,0.0135,-0.0245
-0.0230,0.0214,0.0124,-0.0236,0.0266,0.0104,-0.0303,0.0424,0.0055
0.0115,-0.0203,0.0214,0.0103,-0.0209,0.0284,0.0111,-0.0306,0.0539
0.0216,0.0161,-0.0190,0.0639,0.0137,-0.0192,0.1112,0.0106,-0.0329
-0.0242,0.0227,0.0128,-0.0242,0.0699,0.0094,-0.0484,0.1454,-0.0029
0.0123,-0.0218,0.0231,0.0102,-0.0216,0.0756,0.0100,-0.0530,0.1955
0.0259,0.0157,-0.0212,0.0841,-0.0018,-0.0206,0.4538,0.1772,-0.3117
-0.0284,0.0291,0.0111,-0.0269,0.0974,-0.0103,-0.3837,0.5609,0.0824
0.0142,-0.0271,0.0288,0.0016,-0.0271,0.1002,0.1635,-0.3887,0.6704
