0.0207,0.0157,-0.0186,0.0255,0.0133,-0.0199,0.0360,0.0133,-0.0312
-0.0235,0.0224,0.0120,-0.0240,0.0309,0.0076,-0.0369,0.0646,-0.0103
0.0121,-0.0215,0.0228,0.0102,-0.0228,0.0360,0.0178,-0.0521,0.1043
0.0219,0.0161,-0.0193,0.0671,0.0119,-0.0192,0.1256,0.0055,-0.0390
-0.0262,0.0258,0.0121,-0.0253,0.0849,0.0025,-0.0749,0.2340,-0.0472
0.0148,-0.0264,0.0279,0.0098,-0.0267,0.1037,0.0332,-0.1305,0.4149
0.0264,0.0163,-0.0226,0.0920,-0.0107,-0.0233,0.4819,0.1823,-0.4047
-0.0357,0.0415,0.0060,-0.0308,0.1439,-0.0453,-0.4790,0.8702,-0.1147
0.0235,-0.0435,0.0433,0.0004,-0.0493,0.1738,0.2673,-0.6891,1.3412
