0.0207,0.0157,-0.0184,0.0250,0.0138,-0.0193,0.0352,0.0131,-0.0261
-0.0231,0.0216,0.0124,-0.0237,0.0279,0.0098,-0.0322,0.0484,0.0027
0.0116,-0.0205,0.0217,0.0102,-0.0213,0.0302,0.0122,-0.0349,0.0643
0.0218,0.0161,-0.0191,0.0655,0.0131,-0.0192,0.1184,0.0089,-0.0351
-0.0247,0.0235,0.0128,-0.0246,0.0743,0.0081,-0.0557,0.1700,-0.0104
0.0127,-0.0226,0.0241,0.0100,-0.0225,0.0819,0.0132,-0.0671,0.2406
0.0265,0.0157,-0.0217,0.0882,-0.0053,-0.0209,0.4734,0.1743,-0.3335
-0.0303,0.0320,0.0103,-0.0282,0.1100,-0.0177,-0.4110,0.6422,0.0490
0.0159,-0.0303,0.0316,0.0007,-0.0311,0.1153,0.1822,-0.4479,0.8029
