0.0481,-0.0172,-0.0031,0.0521,-0.0187,-0.0053,0.0615,-0.0234,-0.0094
-0.0051,0.0480,-0.0169,-0.0063,0.0560,-0.0217,-0.0050,0.0804,-0.0416
-0.0152,-0.0044,0.0511,-0.0160,-0.0077,0.0676,-0.0298,-0.0173,0.1117
0.0506,-0.0183,-0.0032,0.2514,-0.0211,-0.0057,0.2904,-0.0484,0.0014
-0.0054,0.0534,-0.0201,-0.0080,0.2742,-0.0313,0.0092,0.3795,-0.1035
-0.0184,-0.0066,0.0633,-0.0199,-0.0159,0.3234,-0.0868,-0.0268,0.5094
0.0579,-0.0179,-0.0119,0.2919,-0.0137,-0.0571,0.9959,-0.2869,-0.1337
-0.0064,0.0687,-0.0313,-0.0299,0.3638,-0.0658,-0.0794,1.2915,-0.5257
-0.0256,-0.0189,0.0999,-0.0224,-0.0770,0.5059,-0.3596,-0.2769,1.7623
